user_id,region,timestamp,source,raw_text,skill_tags,engagement
U0303,Jaipur,2024-08-23T00:00:00,learning,"Worked on projects involving Machine Learning, Python, Data Science.",Machine Learning;Python;Data Science,85
U0303,Patna,2025-02-20T00:00:00,innovation_lab,"Worked on projects involving IoT, Statistics, NLP, Cloud.",IoT;Statistics;NLP;Cloud,47
U0303,Chennai,2024-02-14T00:00:00,forum,"Worked on projects involving Robotics, Statistics, Time Series, AI.",Robotics;Statistics;Time Series;AI,18
U0304,Hyderabad,2025-03-15T00:00:00,github,"Worked on projects involving Machine Learning, Python.",Machine Learning;Python,27
U0304,Hyderabad,2024-08-11T00:00:00,innovation_lab,"Worked on projects involving Robotics, Data Science, Time Series.",Robotics;Data Science;Time Series,25
U0305,Jaipur,2024-08-04T00:00:00,github,"Worked on projects involving Linear Algebra, NLP, Data Science.",Linear Algebra;NLP;Data Science,15
U0305,Jaipur,2025-05-08T00:00:00,learning,"Worked on projects involving Data Science, Statistics.",Data Science;Statistics,61
U0306,Chennai,2024-10-18T00:00:00,learning,"Worked on projects involving IoT, Web Development, Linear Algebra.",IoT;Web Development;Linear Algebra,7
U0306,Pune,2024-07-31T00:00:00,learning,"Worked on projects involving Python, Machine Learning, Robotics.",Python;Machine Learning;Robotics,95
U0307,Jaipur,2024-07-23T00:00:00,learning,"Worked on projects involving Statistics, Computer Vision, Cloud, Python.",Statistics;Computer Vision;Cloud;Python,66
U0307,Hyderabad,2024-12-31T00:00:00,github,"Worked on projects involving Statistics, IoT, Robotics, NLP.",Statistics;IoT;Robotics;NLP,68
U0307,Kolkata,2024-10-10T00:00:00,github,"Worked on projects involving AI, IoT.",AI;IoT,35
U0307,Patna,2025-04-25T00:00:00,gig,"Worked on projects involving AI, NLP, Machine Learning, Linear Algebra.",AI;NLP;Machine Learning;Linear Algebra,58
U0307,Hyderabad,2024-08-28T00:00:00,gig,"Worked on projects involving AI, Python, Data Science, Cloud.",AI;Python;Data Science;Cloud,57
U0307,Patna,2025-04-10T00:00:00,gig,"Worked on projects involving Computer Vision, Web Development.",Computer Vision;Web Development,78
U0308,Pune,2025-05-06T00:00:00,learning,"Worked on projects involving Cloud, Statistics.",Cloud;Statistics,87
U0308,Patna,2024-04-16T00:00:00,gig,"Worked on projects involving Statistics, SQL, NLP, Data Science.",Statistics;SQL;NLP;Data Science,89
U0308,Bengaluru,2024-04-12T00:00:00,forum,"Worked on projects involving Machine Learning, Robotics, NLP, Data Science.",Machine Learning;Robotics;NLP;Data Science,78
U0308,Jaipur,2024-06-04T00:00:00,forum,"Worked on projects involving Machine Learning, Linear Algebra, AI.",Machine Learning;Linear Algebra;AI,27
U0308,Kolkata,2024-12-12T00:00:00,forum,"Worked on projects involving Python, Time Series, SQL, Cloud.",Python;Time Series;SQL;Cloud,23
U0309,Kolkata,2024-08-08T00:00:00,github,"Worked on projects involving Linear Algebra, Machine Learning.",Linear Algebra;Machine Learning,80
U0309,Hyderabad,2024-09-06T00:00:00,gig,"Worked on projects involving Machine Learning, Computer Vision.",Machine Learning;Computer Vision,44
U0309,Chennai,2025-04-03T00:00:00,forum,"Worked on projects involving Linear Algebra, Python, Computer Vision.",Linear Algebra;Python;Computer Vision,89
U0309,Jaipur,2025-02-13T00:00:00,learning,"Worked on projects involving IoT, Robotics, Machine Learning, Python.",IoT;Robotics;Machine Learning;Python,97
U0309,Patna,2024-11-08T00:00:00,github,"Worked on projects involving Machine Learning, Linear Algebra.",Machine Learning;Linear Algebra,72
U0309,Bengaluru,2024-11-18T00:00:00,github,"Worked on projects involving Computer Vision, Machine Learning.",Computer Vision;Machine Learning,27
U0310,Jaipur,2025-01-25T00:00:00,innovation_lab,"Worked on projects involving Statistics, Cloud.",Statistics;Cloud,64
U0310,Kolkata,2024-06-20T00:00:00,forum,"Worked on projects involving Time Series, Machine Learning, Data Science, Robotics.",Time Series;Machine Learning;Data Science;Robotics,16
U0310,Delhi,2024-05-05T00:00:00,learning,"Worked on projects involving NLP, AI.",NLP;AI,44
U0310,Chennai,2024-07-09T00:00:00,learning,"Worked on projects involving Computer Vision, Data Science, Machine Learning.",Computer Vision;Data Science;Machine Learning,47
U0311,Lucknow,2024-08-03T00:00:00,forum,"Worked on projects involving Linear Algebra, Time Series.",Linear Algebra;Time Series,18
U0311,Lucknow,2025-02-10T00:00:00,gig,"Worked on projects involving AI, Time Series, NLP.",AI;Time Series;NLP,4
U0311,Lucknow,2025-04-28T00:00:00,github,"Worked on projects involving Data Science, Linear Algebra, Python.",Data Science;Linear Algebra;Python,11
U0312,Pune,2024-02-01T00:00:00,learning,"Worked on projects involving AI, Linear Algebra, Data Science.",AI;Linear Algebra;Data Science,98
U0312,Bengaluru,2025-04-07T00:00:00,innovation_lab,"Worked on projects involving Robotics, Time Series.",Robotics;Time Series,8
U0312,Chennai,2024-08-02T00:00:00,learning,"Worked on projects involving Statistics, Linear Algebra, Robotics, Computer Vision.",Statistics;Linear Algebra;Robotics;Computer Vision,88
U0312,Kolkata,2024-01-05T00:00:00,gig,"Worked on projects involving Computer Vision, Cloud, Statistics, SQL.",Computer Vision;Cloud;Statistics;SQL,68
U0313,Jaipur,2024-11-25T00:00:00,forum,"Worked on projects involving Statistics, AI.",Statistics;AI,70
U0313,Kolkata,2025-03-30T00:00:00,learning,"Worked on projects involving Linear Algebra, IoT, Robotics, NLP.",Linear Algebra;IoT;Robotics;NLP,100
U0313,Delhi,2024-10-02T00:00:00,gig,"Worked on projects involving Cloud, Machine Learning.",Cloud;Machine Learning,50
U0313,Lucknow,2024-05-25T00:00:00,forum,"Worked on projects involving Statistics, Time Series, Data Science, Computer Vision.",Statistics;Time Series;Data Science;Computer Vision,12
U0313,Bengaluru,2024-01-12T00:00:00,github,"Worked on projects involving Computer Vision, Cloud, Time Series, SQL.",Computer Vision;Cloud;Time Series;SQL,70
U0313,Lucknow,2024-02-26T00:00:00,github,"Worked on projects involving Cloud, Web Development, Time Series, AI.",Cloud;Web Development;Time Series;AI,48
U0314,Mumbai,2024-08-17T00:00:00,gig,"Worked on projects involving Computer Vision, SQL, Machine Learning, Python.",Computer Vision;SQL;Machine Learning;Python,74
U0314,Patna,2024-10-16T00:00:00,innovation_lab,"Worked on projects involving Python, NLP, SQL, Web Development.",Python;NLP;SQL;Web Development,77
U0314,Chennai,2024-12-07T00:00:00,innovation_lab,"Worked on projects involving SQL, Cloud.",SQL;Cloud,87
U0314,Lucknow,2025-01-12T00:00:00,forum,"Worked on projects involving Statistics, AI.",Statistics;AI,14
U0315,Mumbai,2024-03-16T00:00:00,learning,"Worked on projects involving IoT, Web Development, SQL, NLP.",IoT;Web Development;SQL;NLP,53
U0315,Pune,2025-03-30T00:00:00,forum,"Worked on projects involving Machine Learning, Python.",Machine Learning;Python,61
U0315,Kolkata,2024-12-12T00:00:00,innovation_lab,"Worked on projects involving NLP, Machine Learning.",NLP;Machine Learning,52
U0315,Patna,2024-09-12T00:00:00,learning,"Worked on projects involving Computer Vision, Time Series, AI, Cloud.",Computer Vision;Time Series;AI;Cloud,57
U0316,Bengaluru,2024-09-05T00:00:00,learning,"Worked on projects involving AI, Data Science, Linear Algebra, Computer Vision.",AI;Data Science;Linear Algebra;Computer Vision,17
U0316,Jaipur,2024-08-30T00:00:00,github,"Worked on projects involving Computer Vision, Time Series, Machine Learning, Web Development.",Computer Vision;Time Series;Machine Learning;Web Development,96
U0316,Mumbai,2024-11-04T00:00:00,learning,"Worked on projects involving Computer Vision, SQL.",Computer Vision;SQL,15
U0316,Chennai,2024-01-21T00:00:00,innovation_lab,"Worked on projects involving SQL, IoT.",SQL;IoT,20
U0316,Kolkata,2024-06-04T00:00:00,gig,"Worked on projects involving SQL, Cloud.",SQL;Cloud,63
U0317,Patna,2024-08-03T00:00:00,github,"Worked on projects involving Data Science, Linear Algebra.",Data Science;Linear Algebra,40
U0317,Jaipur,2024-01-02T00:00:00,github,"Worked on projects involving Web Development, Data Science, Statistics.",Web Development;Data Science;Statistics,71
U0318,Pune,2024-09-03T00:00:00,innovation_lab,"Worked on projects involving Time Series, Python.",Time Series;Python,40
U0318,Patna,2024-03-08T00:00:00,forum,"Worked on projects involving NLP, SQL, AI, Time Series.",NLP;SQL;AI;Time Series,65
U0318,Jaipur,2024-03-17T00:00:00,gig,"Worked on projects involving NLP, Linear Algebra, Time Series, Robotics.",NLP;Linear Algebra;Time Series;Robotics,12
U0318,Hyderabad,2025-04-05T00:00:00,learning,"Worked on projects involving Robotics, IoT, AI, Statistics.",Robotics;IoT;AI;Statistics,44
U0319,Chennai,2024-11-26T00:00:00,github,"Worked on projects involving Robotics, NLP.",Robotics;NLP,22
U0319,Lucknow,2024-11-26T00:00:00,github,"Worked on projects involving Python, IoT, Robotics, Cloud.",Python;IoT;Robotics;Cloud,83
U0319,Patna,2025-01-22T00:00:00,github,"Worked on projects involving Machine Learning, Web Development, IoT, Computer Vision.",Machine Learning;Web Development;IoT;Computer Vision,73
U0319,Delhi,2024-03-02T00:00:00,innovation_lab,"Worked on projects involving Web Development, Linear Algebra, NLP, Computer Vision.",Web Development;Linear Algebra;NLP;Computer Vision,24
U0319,Hyderabad,2024-05-05T00:00:00,innovation_lab,"Worked on projects involving Cloud, Linear Algebra.",Cloud;Linear Algebra,57
U0319,Patna,2024-06-13T00:00:00,learning,"Worked on projects involving Linear Algebra, Computer Vision.",Linear Algebra;Computer Vision,76
U0320,Pune,2024-04-02T00:00:00,learning,"Worked on projects involving Time Series, Python, SQL.",Time Series;Python;SQL,4
U0320,Mumbai,2024-02-20T00:00:00,innovation_lab,"Worked on projects involving SQL, AI, Cloud, Machine Learning.",SQL;AI;Cloud;Machine Learning,22
U0321,Mumbai,2024-03-19T00:00:00,gig,"Worked on projects involving Data Science, Cloud.",Data Science;Cloud,53
U0321,Bengaluru,2024-01-14T00:00:00,github,"Worked on projects involving Data Science, Python, IoT, SQL.",Data Science;Python;IoT;SQL,39
U0321,Pune,2025-04-02T00:00:00,gig,"Worked on projects involving Machine Learning, SQL, Data Science.",Machine Learning;SQL;Data Science,34
U0321,Hyderabad,2024-05-02T00:00:00,innovation_lab,"Worked on projects involving Time Series, Machine Learning, Python.",Time Series;Machine Learning;Python,76
U0322,Pune,2025-05-01T00:00:00,github,"Worked on projects involving Computer Vision, Linear Algebra, Time Series.",Computer Vision;Linear Algebra;Time Series,35
U0322,Lucknow,2024-07-27T00:00:00,github,"Worked on projects involving SQL, NLP.",SQL;NLP,62
U0322,Hyderabad,2025-04-12T00:00:00,github,"Worked on projects involving AI, Robotics.",AI;Robotics,35
U0323,Bengaluru,2024-06-04T00:00:00,innovation_lab,"Worked on projects involving Robotics, Machine Learning, Web Development, Computer Vision.",Robotics;Machine Learning;Web Development;Computer Vision,53
U0323,Hyderabad,2025-02-04T00:00:00,forum,"Worked on projects involving Machine Learning, Robotics, Computer Vision.",Machine Learning;Robotics;Computer Vision,48
U0323,Pune,2025-05-07T00:00:00,innovation_lab,"Worked on projects involving Data Science, Linear Algebra, Web Development, Computer Vision.",Data Science;Linear Algebra;Web Development;Computer Vision,58
U0323,Patna,2024-05-28T00:00:00,forum,"Worked on projects involving Python, NLP.",Python;NLP,1
U0323,Patna,2024-05-08T00:00:00,learning,"Worked on projects involving NLP, Cloud.",NLP;Cloud,45
U0323,Delhi,2024-03-23T00:00:00,innovation_lab,"Worked on projects involving Web Development, IoT, Computer Vision, Cloud.",Web Development;IoT;Computer Vision;Cloud,73
U0324,Mumbai,2025-03-01T00:00:00,forum,"Worked on projects involving Machine Learning, AI, Statistics.",Machine Learning;AI;Statistics,93
U0324,Lucknow,2025-05-05T00:00:00,gig,"Worked on projects involving Cloud, AI, Web Development, IoT.",Cloud;AI;Web Development;IoT,88
U0325,Chennai,2024-05-05T00:00:00,gig,"Worked on projects involving Cloud, Linear Algebra, Statistics, NLP.",Cloud;Linear Algebra;Statistics;NLP,44
U0325,Kolkata,2024-01-09T00:00:00,forum,"Worked on projects involving NLP, IoT.",NLP;IoT,83
U0325,Delhi,2025-04-06T00:00:00,github,"Worked on projects involving IoT, NLP.",IoT;NLP,87
U0325,Jaipur,2025-01-25T00:00:00,learning,"Worked on projects involving AI, Computer Vision.",AI;Computer Vision,69
U0326,Jaipur,2024-12-10T00:00:00,github,"Worked on projects involving Robotics, Machine Learning, Computer Vision, Python.",Robotics;Machine Learning;Computer Vision;Python,46
U0326,Pune,2024-03-31T00:00:00,github,"Worked on projects involving Time Series, IoT, SQL.",Time Series;IoT;SQL,16
U0327,Hyderabad,2025-01-15T00:00:00,github,"Worked on projects involving Web Development, NLP, Python.",Web Development;NLP;Python,98
U0327,Hyderabad,2024-02-16T00:00:00,innovation_lab,"Worked on projects involving Robotics, Statistics, SQL.",Robotics;Statistics;SQL,81
U0327,Hyderabad,2024-09-09T00:00:00,gig,"Worked on projects involving Linear Algebra, Statistics, Web Development.",Linear Algebra;Statistics;Web Development,5
U0327,Patna,2024-04-17T00:00:00,github,"Worked on projects involving NLP, Statistics, Linear Algebra.",NLP;Statistics;Linear Algebra,26
U0327,Lucknow,2024-09-09T00:00:00,forum,"Worked on projects involving AI, Machine Learning, Cloud, IoT.",AI;Machine Learning;Cloud;IoT,71
U0328,Patna,2024-10-16T00:00:00,forum,"Worked on projects involving Statistics, IoT, Robotics, Time Series.",Statistics;IoT;Robotics;Time Series,9
U0328,Chennai,2025-04-22T00:00:00,innovation_lab,"Worked on projects involving Data Science, Statistics, Machine Learning, Time Series.",Data Science;Statistics;Machine Learning;Time Series,30
U0328,Delhi,2025-05-11T00:00:00,innovation_lab,"Worked on projects involving Statistics, Linear Algebra, Cloud, Web Development.",Statistics;Linear Algebra;Cloud;Web Development,79
U0329,Delhi,2025-03-13T00:00:00,gig,"Worked on projects involving Computer Vision, NLP, Python, AI.",Computer Vision;NLP;Python;AI,56
U0329,Lucknow,2024-08-26T00:00:00,learning,"Worked on projects involving Cloud, Machine Learning, Robotics.",Cloud;Machine Learning;Robotics,47
U0329,Delhi,2024-05-22T00:00:00,learning,"Worked on projects involving Linear Algebra, Python, Statistics, Web Development.",Linear Algebra;Python;Statistics;Web Development,69
U0329,Hyderabad,2024-06-20T00:00:00,github,"Worked on projects involving SQL, Python, AI.",SQL;Python;AI,74
U0330,Hyderabad,2024-04-10T00:00:00,forum,"Worked on projects involving Web Development, Statistics, AI, Machine Learning.",Web Development;Statistics;AI;Machine Learning,43
U0330,Mumbai,2024-01-15T00:00:00,learning,"Worked on projects involving Machine Learning, Robotics, Linear Algebra.",Machine Learning;Robotics;Linear Algebra,56
U0331,Hyderabad,2024-02-25T00:00:00,learning,"Worked on projects involving Linear Algebra, Robotics, SQL, Cloud.",Linear Algebra;Robotics;SQL;Cloud,31
U0331,Lucknow,2025-02-10T00:00:00,forum,"Worked on projects involving Time Series, Python, SQL.",Time Series;Python;SQL,10
U0332,Jaipur,2024-10-23T00:00:00,github,"Worked on projects involving NLP, Linear Algebra, Machine Learning, Robotics.",NLP;Linear Algebra;Machine Learning;Robotics,11
U0332,Kolkata,2025-03-31T00:00:00,github,"Worked on projects involving Python, AI.",Python;AI,17
U0332,Delhi,2024-06-03T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, NLP.",Linear Algebra;NLP,81
U0332,Delhi,2024-10-13T00:00:00,github,"Worked on projects involving Machine Learning, Time Series, Robotics.",Machine Learning;Time Series;Robotics,38
U0332,Pune,2024-04-29T00:00:00,innovation_lab,"Worked on projects involving AI, Machine Learning, IoT.",AI;Machine Learning;IoT,85
U0332,Pune,2025-03-26T00:00:00,innovation_lab,"Worked on projects involving Python, NLP, AI, Linear Algebra.",Python;NLP;AI;Linear Algebra,80
U0333,Jaipur,2024-09-21T00:00:00,gig,"Worked on projects involving Robotics, Time Series, Python.",Robotics;Time Series;Python,76
U0333,Delhi,2024-10-31T00:00:00,github,"Worked on projects involving Machine Learning, Time Series.",Machine Learning;Time Series,76
U0334,Kolkata,2024-08-03T00:00:00,learning,"Worked on projects involving Data Science, Robotics, Computer Vision, Cloud.",Data Science;Robotics;Computer Vision;Cloud,93
U0334,Delhi,2024-01-31T00:00:00,forum,"Worked on projects involving NLP, Data Science, Web Development, Linear Algebra.",NLP;Data Science;Web Development;Linear Algebra,40
U0334,Chennai,2024-10-25T00:00:00,innovation_lab,"Worked on projects involving AI, Computer Vision, Robotics, SQL.",AI;Computer Vision;Robotics;SQL,100
U0335,Patna,2024-06-24T00:00:00,gig,"Worked on projects involving NLP, Cloud.",NLP;Cloud,48
U0335,Bengaluru,2024-01-30T00:00:00,forum,"Worked on projects involving Computer Vision, IoT.",Computer Vision;IoT,65
U0335,Hyderabad,2025-05-14T00:00:00,forum,"Worked on projects involving Time Series, Python, AI, SQL.",Time Series;Python;AI;SQL,82
U0336,Jaipur,2024-12-21T00:00:00,learning,"Worked on projects involving SQL, Web Development.",SQL;Web Development,77
U0336,Patna,2024-06-02T00:00:00,learning,"Worked on projects involving SQL, IoT, Linear Algebra, Time Series.",SQL;IoT;Linear Algebra;Time Series,43
U0336,Delhi,2024-09-10T00:00:00,forum,"Worked on projects involving Machine Learning, NLP.",Machine Learning;NLP,1
U0337,Hyderabad,2024-09-03T00:00:00,gig,"Worked on projects involving Web Development, NLP, IoT, Time Series.",Web Development;NLP;IoT;Time Series,95
U0337,Delhi,2024-07-04T00:00:00,github,"Worked on projects involving Web Development, AI, Data Science.",Web Development;AI;Data Science,10
U0337,Bengaluru,2024-05-28T00:00:00,learning,"Worked on projects involving Python, Computer Vision, Machine Learning.",Python;Computer Vision;Machine Learning,25
U0338,Hyderabad,2024-05-25T00:00:00,forum,"Worked on projects involving Python, Time Series, Web Development.",Python;Time Series;Web Development,29
U0338,Lucknow,2024-05-05T00:00:00,forum,"Worked on projects involving Statistics, Data Science, SQL.",Statistics;Data Science;SQL,26
U0338,Mumbai,2024-01-11T00:00:00,forum,"Worked on projects involving Data Science, Cloud.",Data Science;Cloud,49
U0338,Chennai,2024-08-21T00:00:00,forum,"Worked on projects involving Linear Algebra, Machine Learning, SQL, Web Development.",Linear Algebra;Machine Learning;SQL;Web Development,48
U0338,Patna,2025-03-27T00:00:00,learning,"Worked on projects involving Robotics, Data Science, Computer Vision.",Robotics;Data Science;Computer Vision,92
U0338,Bengaluru,2025-02-10T00:00:00,forum,"Worked on projects involving Machine Learning, Data Science.",Machine Learning;Data Science,25
U0339,Patna,2024-08-07T00:00:00,forum,"Worked on projects involving Statistics, SQL, Linear Algebra.",Statistics;SQL;Linear Algebra,6
U0339,Bengaluru,2024-06-16T00:00:00,forum,"Worked on projects involving IoT, Web Development, Computer Vision, Cloud.",IoT;Web Development;Computer Vision;Cloud,7
U0339,Patna,2025-03-29T00:00:00,learning,"Worked on projects involving Linear Algebra, Cloud, Data Science, Computer Vision.",Linear Algebra;Cloud;Data Science;Computer Vision,27
U0339,Patna,2024-02-03T00:00:00,forum,"Worked on projects involving Machine Learning, Linear Algebra, NLP, Robotics.",Machine Learning;Linear Algebra;NLP;Robotics,66
U0339,Kolkata,2024-09-12T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Robotics, Computer Vision.",Linear Algebra;Robotics;Computer Vision,60
U0339,Kolkata,2024-09-26T00:00:00,learning,"Worked on projects involving SQL, Statistics.",SQL;Statistics,92
U0340,Patna,2024-11-28T00:00:00,github,"Worked on projects involving Cloud, IoT, AI.",Cloud;IoT;AI,27
U0340,Hyderabad,2024-07-21T00:00:00,forum,"Worked on projects involving Web Development, NLP.",Web Development;NLP,40
U0340,Kolkata,2024-05-10T00:00:00,innovation_lab,"Worked on projects involving AI, IoT, Data Science.",AI;IoT;Data Science,11
U0340,Chennai,2024-08-15T00:00:00,innovation_lab,"Worked on projects involving Linear Algebra, Machine Learning.",Linear Algebra;Machine Learning,46
U0340,Jaipur,2024-09-19T00:00:00,innovation_lab,"Worked on projects involving IoT, Python.",IoT;Python,44
U0341,Kolkata,2025-02-15T00:00:00,learning,"Worked on projects involving NLP, AI, Linear Algebra.",NLP;AI;Linear Algebra,41
U0341,Jaipur,2024-04-29T00:00:00,gig,"Worked on projects involving AI, Python, Data Science.",AI;Python;Data Science,83
U0341,Chennai,2025-03-07T00:00:00,innovation_lab,"Worked on projects involving SQL, Machine Learning.",SQL;Machine Learning,66
U0341,Mumbai,2024-03-01T00:00:00,github,"Worked on projects involving Robotics, Machine Learning, Cloud, Web Development.",Robotics;Machine Learning;Cloud;Web Development,47
U0341,Kolkata,2024-04-10T00:00:00,gig,"Worked on projects involving Computer Vision, Web Development.",Computer Vision;Web Development,33
U0342,Hyderabad,2024-12-27T00:00:00,innovation_lab,"Worked on projects involving Time Series, Linear Algebra, Robotics, Cloud.",Time Series;Linear Algebra;Robotics;Cloud,18
U0342,Chennai,2024-05-24T00:00:00,gig,"Worked on projects involving Statistics, Computer Vision, Cloud, Python.",Statistics;Computer Vision;Cloud;Python,52
U0342,Delhi,2024-08-29T00:00:00,innovation_lab,"Worked on projects involving Time Series, IoT, Robotics.",Time Series;IoT;Robotics,98
U0342,Hyderabad,2024-04-26T00:00:00,forum,"Worked on projects involving Time Series, AI.",Time Series;AI,61
U0343,Jaipur,2024-06-23T00:00:00,github,"Worked on projects involving IoT, Linear Algebra, Computer Vision, NLP.",IoT;Linear Algebra;Computer Vision;NLP,41
U0343,Pune,2024-04-17T00:00:00,learning,"Worked on projects involving AI, Linear Algebra.",AI;Linear Algebra,58
U0343,Bengaluru,2024-06-05T00:00:00,github,"Worked on projects involving Python, SQL, Data Science, IoT.",Python;SQL;Data Science;IoT,64
U0344,Pune,2025-01-25T00:00:00,innovation_lab,"Worked on projects involving Web Development, AI, Linear Algebra.",Web Development;AI;Linear Algebra,39
U0344,Delhi,2025-04-17T00:00:00,forum,"Worked on projects involving IoT, Python, Time Series.",IoT;Python;Time Series,20
U0344,Patna,2024-10-20T00:00:00,learning,"Worked on projects involving IoT, Robotics, Time Series.",IoT;Robotics;Time Series,49
U0344,Lucknow,2024-07-16T00:00:00,forum,"Worked on projects involving AI, Machine Learning.",AI;Machine Learning,61
U0345,Chennai,2024-02-17T00:00:00,forum,"Worked on projects involving IoT, NLP, Robotics.",IoT;NLP;Robotics,14
U0345,Jaipur,2024-01-14T00:00:00,forum,"Worked on projects involving Computer Vision, Data Science, Python, IoT.",Computer Vision;Data Science;Python;IoT,26
U0346,Chennai,2024-12-03T00:00:00,innovation_lab,"Worked on projects involving Cloud, Web Development, Linear Algebra.",Cloud;Web Development;Linear Algebra,9
U0346,Delhi,2024-03-28T00:00:00,gig,"Worked on projects involving Python, SQL, Computer Vision.",Python;SQL;Computer Vision,53
U0347,Lucknow,2024-08-02T00:00:00,learning,"Worked on projects involving Machine Learning, Data Science.",Machine Learning;Data Science,96
U0347,Bengaluru,2025-03-21T00:00:00,forum,"Worked on projects involving AI, Web Development.",AI;Web Development,40
U0347,Jaipur,2024-03-22T00:00:00,innovation_lab,"Worked on projects involving Time Series, Statistics, Robotics.",Time Series;Statistics;Robotics,74
U0347,Jaipur,2024-05-21T00:00:00,forum,"Worked on projects involving IoT, Web Development, Computer Vision.",IoT;Web Development;Computer Vision,1
U0347,Pune,2024-11-05T00:00:00,forum,"Worked on projects involving NLP, Machine Learning.",NLP;Machine Learning,68
U0348,Delhi,2025-01-12T00:00:00,github,"Worked on projects involving NLP, Time Series, Linear Algebra, IoT.",NLP;Time Series;Linear Algebra;IoT,37
U0348,Pune,2024-11-09T00:00:00,forum,"Worked on projects involving NLP, SQL, Statistics, Cloud.",NLP;SQL;Statistics;Cloud,54
U0348,Pune,2024-08-22T00:00:00,learning,"Worked on projects involving Data Science, IoT.",Data Science;IoT,85
U0348,Mumbai,2024-07-20T00:00:00,github,"Worked on projects involving Statistics, IoT.",Statistics;IoT,31
U0349,Mumbai,2024-12-23T00:00:00,forum,"Worked on projects involving Robotics, Computer Vision, Cloud.",Robotics;Computer Vision;Cloud,64
U0349,Kolkata,2024-02-09T00:00:00,github,"Worked on projects involving Linear Algebra, Computer Vision, Machine Learning.",Linear Algebra;Computer Vision;Machine Learning,65
U0349,Chennai,2024-04-16T00:00:00,innovation_lab,"Worked on projects involving AI, NLP, Data Science.",AI;NLP;Data Science,6
U0350,Jaipur,2024-07-14T00:00:00,gig,"Worked on projects involving Machine Learning, Robotics.",Machine Learning;Robotics,96
U0350,Delhi,2024-01-06T00:00:00,gig,"Worked on projects involving Time Series, Web Development, AI.",Time Series;Web Development;AI,15
U0350,Jaipur,2024-08-24T00:00:00,github,"Worked on projects involving Data Science, SQL, Robotics, NLP.",Data Science;SQL;Robotics;NLP,11
U0350,Bengaluru,2024-08-29T00:00:00,gig,"Worked on projects involving Robotics, Web Development, Statistics, NLP.",Robotics;Web Development;Statistics;NLP,21
U0350,Patna,2024-02-21T00:00:00,forum,"Worked on projects involving Time Series, Python.",Time Series;Python,38
U0351,Delhi,2024-12-12T00:00:00,gig,"Worked on projects involving Statistics, AI, Data Science, Machine Learning.",Statistics;AI;Data Science;Machine Learning,20
U0351,Delhi,2025-04-02T00:00:00,innovation_lab,"Worked on projects involving SQL, Data Science, Web Development.",SQL;Data Science;Web Development,28
U0352,Mumbai,2024-07-18T00:00:00,gig,"Worked on projects involving Python, Robotics, Computer Vision, Linear Algebra.",Python;Robotics;Computer Vision;Linear Algebra,57
U0352,Delhi,2025-01-30T00:00:00,learning,"Worked on projects involving IoT, Python.",IoT;Python,99
U0352,Hyderabad,2024-04-12T00:00:00,github,"Worked on projects involving Web Development, SQL.",Web Development;SQL,3
U0352,Hyderabad,2024-12-14T00:00:00,github,"Worked on projects involving Python, Time Series, SQL.",Python;Time Series;SQL,29
U0352,Bengaluru,2025-01-05T00:00:00,forum,"Worked on projects involving Linear Algebra, Robotics.",Linear Algebra;Robotics,6
U0353,Hyderabad,2024-11-15T00:00:00,forum,"Worked on projects involving Machine Learning, SQL, Linear Algebra, Computer Vision.",Machine Learning;SQL;Linear Algebra;Computer Vision,70
U0353,Hyderabad,2024-02-24T00:00:00,gig,"Worked on projects involving AI, Machine Learning, Web Development.",AI;Machine Learning;Web Development,42
U0353,Kolkata,2024-01-07T00:00:00,learning,"Worked on projects involving Python, AI.",Python;AI,28
U0353,Chennai,2024-11-28T00:00:00,innovation_lab,"Worked on projects involving Web Development, Machine Learning, Robotics.",Web Development;Machine Learning;Robotics,48
U0353,Pune,2024-06-03T00:00:00,innovation_lab,"Worked on projects involving Machine Learning, Web Development.",Machine Learning;Web Development,64
U0354,Chennai,2025-05-06T00:00:00,github,"Worked on projects involving Computer Vision, Linear Algebra, IoT, Data Science.",Computer Vision;Linear Algebra;IoT;Data Science,77
U0354,Bengaluru,2024-06-19T00:00:00,forum,"Worked on projects involving Robotics, Statistics, AI.",Robotics;Statistics;AI,82
U0355,Patna,2025-04-11T00:00:00,innovation_lab,"Worked on projects involving NLP, Machine Learning, SQL, Python.",NLP;Machine Learning;SQL;Python,58
U0355,Hyderabad,2024-09-14T00:00:00,innovation_lab,"Worked on projects involving Computer Vision, Robotics, Statistics.",Computer Vision;Robotics;Statistics,91
U0355,Patna,2025-01-23T00:00:00,github,"Worked on projects involving Web Development, Python.",Web Development;Python,40
U0355,Hyderabad,2024-11-13T00:00:00,github,"Worked on projects involving Statistics, AI.",Statistics;AI,8
U0356,Bengaluru,2024-07-11T00:00:00,forum,"Worked on projects involving NLP, Cloud, Web Development.",NLP;Cloud;Web Development,83
U0356,Patna,2025-04-29T00:00:00,learning,"Worked on projects involving Web Development, Statistics.",Web Development;Statistics,95
U0356,Delhi,2024-09-23T00:00:00,learning,"Worked on projects involving Data Science, Cloud, SQL.",Data Science;Cloud;SQL,83
U0357,Kolkata,2024-06-24T00:00:00,forum,"Worked on projects involving Web Development, Statistics.",Web Development;Statistics,27
